timestamp,items_completed,total_items,overall_r_squared,overall_rating,instantaneous_r_squared,instantaneous_rating
2025-07-10 22:18:14,90,38535,0.4762,1103.34,0.5301,1500.00
2025-07-10 22:18:14,91,38535,0.4762,1173.71,N/A,N/A
2025-07-10 22:18:14,92,38535,0.4800,1173.21,N/A,N/A
2025-07-10 22:18:14,93,38535,0.4832,1173.16,N/A,N/A
2025-07-10 22:18:14,94,38535,0.4823,1170.01,N/A,N/A
2025-07-10 22:18:14,95,38535,0.4844,1170.86,N/A,N/A
2025-07-10 22:18:14,96,38535,0.4847,1166.79,N/A,N/A
2025-07-10 22:18:14,97,38535,0.4857,1162.21,N/A,N/A
2025-07-10 22:18:14,98,38535,0.4872,1157.10,N/A,N/A
2025-07-10 22:18:14,99,38535,0.4894,1151.47,N/A,N/A
2025-07-10 22:18:14,100,38535,0.4923,1145.28,N/A,N/A
2025-07-10 22:18:14,101,38535,0.5140,1121.09,N/A,N/A
2025-07-10 22:18:14,102,38535,0.5483,1078.55,N/A,N/A
2025-07-10 22:18:14,103,38535,0.5544,1074.24,N/A,N/A
2025-07-10 22:18:17,104,38535,0.5146,1093.85,N/A,N/A
2025-07-10 22:18:17,105,38535,0.4762,1103.34,N/A,N/A
2025-07-10 22:18:17,106,38535,0.4762,1021.25,N/A,N/A
2025-07-10 22:18:17,107,38535,0.5000,1019.92,N/A,N/A
2025-07-10 22:18:17,108,38535,0.5203,1022.12,N/A,N/A
2025-07-10 22:18:17,109,38535,0.5231,1042.51,N/A,N/A
2025-07-10 22:18:17,110,38535,0.5360,1050.59,N/A,N/A
2025-07-10 22:18:17,111,38535,0.5333,1073.72,N/A,N/A
2025-07-10 22:18:17,112,38535,0.5283,1097.70,N/A,N/A
2025-07-10 22:18:17,113,38535,0.5209,1122.41,N/A,N/A
2025-07-10 22:18:17,114,38535,0.5112,1147.76,N/A,N/A
2025-07-10 22:18:17,115,38535,0.4995,1173.68,N/A,N/A
2025-07-10 22:18:17,116,38535,0.4738,1202.49,N/A,N/A
2025-07-10 22:18:18,117,38535,0.4516,1229.26,N/A,N/A
2025-07-10 22:18:18,118,38535,0.4404,1238.69,N/A,N/A
2025-07-10 22:18:18,119,38535,0.4755,1218.78,N/A,N/A
2025-07-10 22:18:18,120,38535,0.5035,1206.31,0.5301,1500.00
2025-07-10 22:18:18,121,38535,0.5035,1258.62,N/A,N/A
2025-07-10 22:18:18,122,38535,0.5171,1262.09,N/A,N/A
2025-07-10 22:18:18,123,38535,0.4872,1262.30,N/A,N/A
2025-07-10 22:18:18,124,38535,0.4729,1241.15,N/A,N/A
2025-07-10 22:18:18,125,38535,0.4549,1233.57,N/A,N/A
2025-07-10 22:18:18,126,38535,0.4541,1200.02,N/A,N/A
2025-07-10 22:18:18,127,38535,0.4608,1157.08,N/A,N/A
2025-07-10 22:18:18,128,38535,0.4532,1178.78,N/A,N/A
2025-07-10 22:18:18,129,38535,0.4735,1122.14,N/A,N/A
2025-07-10 22:18:19,130,38535,0.5044,1050.67,N/A,N/A
2025-07-10 22:18:19,131,38535,0.4844,1077.67,N/A,N/A
2025-07-10 22:18:19,132,38535,0.4669,1102.88,N/A,N/A
2025-07-10 22:18:19,133,38535,0.4569,1114.47,N/A,N/A
2025-07-10 22:18:21,134,38535,0.4853,1097.36,N/A,N/A
2025-07-10 22:18:21,135,38535,0.5080,1086.61,0.0758,1599.33
2025-07-10 22:18:21,136,38535,0.5080,1130.25,N/A,N/A
2025-07-10 22:18:21,137,38535,0.5140,1140.76,N/A,N/A
2025-07-10 22:18:21,138,38535,0.5285,1143.38,N/A,N/A
2025-07-10 22:18:21,139,38535,0.5332,1154.36,N/A,N/A
2025-07-10 22:18:21,140,38535,0.5423,1160.79,N/A,N/A
2025-07-10 22:18:21,141,38535,0.5425,1174.29,N/A,N/A
2025-07-10 22:18:21,142,38535,0.5406,1188.83,N/A,N/A
2025-07-10 22:18:21,143,38535,0.5332,1205.48,N/A,N/A
2025-07-10 22:18:21,144,38535,0.5332,1205.48,N/A,N/A
2025-07-10 22:18:21,145,38535,0.5249,1223.31,N/A,N/A
2025-07-10 22:18:22,146,38535,0.5106,1236.84,N/A,N/A
2025-07-10 22:18:22,147,38535,0.4982,1249.40,N/A,N/A
2025-07-10 22:18:22,148,38535,0.5041,1245.40,N/A,N/A
2025-07-10 22:18:26,149,38535,0.4778,1259.71,N/A,N/A
2025-07-10 22:18:26,150,38535,0.4274,1285.90,0.0370,1962.64
2025-07-10 22:18:26,151,38535,0.4274,1159.55,N/A,N/A
2025-07-10 22:18:26,152,38535,0.4260,1158.15,N/A,N/A
2025-07-10 22:18:26,153,38535,0.4270,1158.17,N/A,N/A
2025-07-10 22:18:26,154,38535,0.4265,1157.40,N/A,N/A
2025-07-10 22:18:26,155,38535,0.4271,1157.77,N/A,N/A
2025-07-10 22:18:26,156,38535,0.4270,1156.66,N/A,N/A
2025-07-10 22:18:26,157,38535,0.4271,1155.37,N/A,N/A
2025-07-10 22:18:26,158,38535,0.4303,1145.93,N/A,N/A
2025-07-10 22:18:26,159,38535,0.4303,1145.93,N/A,N/A
2025-07-10 22:18:26,160,38535,0.4311,1144.07,N/A,N/A
2025-07-10 22:18:26,161,38535,0.4193,1161.04,N/A,N/A
2025-07-10 22:18:26,162,38535,0.4094,1176.22,N/A,N/A
2025-07-10 22:18:27,163,38535,0.4029,1184.12,N/A,N/A
2025-07-10 22:18:29,164,38535,0.4240,1169.50,N/A,N/A
2025-07-10 22:18:29,165,38535,0.4456,1154.74,0.5301,344.80
2025-07-10 22:18:29,166,38535,0.4456,1332.84,N/A,N/A
2025-07-10 22:18:29,167,38535,0.4294,1323.21,N/A,N/A
2025-07-10 22:18:29,168,38535,0.4117,1322.27,N/A,N/A
2025-07-10 22:18:29,169,38535,0.4014,1311.08,N/A,N/A
2025-07-10 22:18:29,170,38535,0.3909,1305.04,N/A,N/A
2025-07-10 22:18:29,171,38535,0.3884,1286.99,N/A,N/A
2025-07-10 22:18:29,172,38535,0.3901,1264.48,N/A,N/A
2025-07-10 22:18:29,173,38535,0.4071,1215.97,N/A,N/A
2025-07-10 22:18:29,174,38535,0.4153,1187.31,N/A,N/A
2025-07-10 22:18:29,175,38535,0.4325,1145.00,N/A,N/A
2025-07-10 22:18:29,176,38535,0.4219,1160.25,N/A,N/A
2025-07-10 22:18:30,177,38535,0.4128,1173.97,N/A,N/A
2025-07-10 22:18:30,178,38535,0.4069,1181.21,N/A,N/A
2025-07-10 22:18:30,179,38535,0.4260,1168.05,N/A,N/A
2025-07-10 22:18:30,180,38535,0.4456,1154.74,N/A,N/A
2025-07-10 22:18:30,181,38535,0.4456,1319.14,N/A,N/A
2025-07-10 22:18:30,182,38535,0.4308,1310.01,N/A,N/A
2025-07-10 22:18:30,183,38535,0.4146,1309.10,N/A,N/A
2025-07-10 22:18:30,184,38535,0.4052,1298.53,N/A,N/A
2025-07-10 22:18:30,185,38535,0.3956,1292.83,N/A,N/A
2025-07-10 22:18:31,186,38535,0.3934,1275.92,N/A,N/A
2025-07-10 22:18:31,187,38535,0.3950,1254.97,N/A,N/A
2025-07-10 22:18:31,188,38535,0.4107,1210.24,N/A,N/A
2025-07-10 22:18:31,189,38535,0.4182,1184.09,N/A,N/A
2025-07-10 22:18:31,190,38535,0.4337,1145.79,N/A,N/A
2025-07-10 22:18:31,191,38535,0.4240,1159.63,N/A,N/A
2025-07-10 22:18:31,192,38535,0.4157,1172.14,N/A,N/A
2025-07-10 22:18:31,193,38535,0.4102,1178.83,N/A,N/A
2025-07-10 22:18:32,194,38535,0.4277,1166.86,N/A,N/A
2025-07-10 22:18:32,195,38535,0.4456,1154.74,N/A,N/A
2025-07-10 22:18:32,196,38535,0.4456,1307.40,N/A,N/A
2025-07-10 22:18:32,197,38535,0.4566,1323.95,N/A,N/A
2025-07-10 22:18:32,198,38535,0.4411,1323.18,N/A,N/A
2025-07-10 22:18:32,199,38535,0.4319,1314.33,N/A,N/A
2025-07-10 22:18:32,200,38535,0.4225,1309.61,N/A,N/A
2025-07-10 22:18:32,201,38535,0.4198,1295.65,N/A,N/A
2025-07-10 22:18:32,202,38535,0.4143,1323.09,N/A,N/A
2025-07-10 22:18:32,203,38535,0.4004,1357.05,N/A,N/A
2025-07-10 22:18:32,204,38535,0.4035,1342.66,N/A,N/A
2025-07-10 22:18:32,205,38535,0.3891,1373.39,N/A,N/A
2025-07-10 22:18:32,206,38535,0.3828,1379.64,N/A,N/A
2025-07-10 22:18:33,207,38535,0.3774,1385.31,N/A,N/A
2025-07-10 22:18:33,208,38535,0.3735,1388.12,N/A,N/A
2025-07-10 22:18:33,209,38535,0.3870,1379.72,N/A,N/A
2025-07-10 22:18:34,210,38535,0.4009,1371.22,0.0789,2047.60
2025-07-10 22:18:34,211,38535,0.4009,1486.24,N/A,N/A
2025-07-10 22:18:34,212,38535,0.3917,1475.42,N/A,N/A
2025-07-10 22:18:34,213,38535,0.3782,1475.99,N/A,N/A
2025-07-10 22:18:34,214,38535,0.3687,1472.17,N/A,N/A
2025-07-10 22:18:34,215,38535,0.3598,1470.36,N/A,N/A
2025-07-10 22:18:34,216,38535,0.3552,1463.64,N/A,N/A
2025-07-10 22:18:34,217,38535,0.3591,1445.44,N/A,N/A
2025-07-10 22:18:34,218,38535,0.3731,1413.60,N/A,N/A
2025-07-10 22:18:34,219,38535,0.3749,1402.60,N/A,N/A
2025-07-10 22:18:34,220,38535,0.3900,1373.20,N/A,N/A
2025-07-10 22:18:34,221,38535,0.3841,1378.98,N/A,N/A
2025-07-10 22:18:34,222,38535,0.3791,1384.22,N/A,N/A
2025-07-10 22:18:34,223,38535,0.3755,1386.85,N/A,N/A
2025-07-10 22:18:35,224,38535,0.3880,1379.09,N/A,N/A
2025-07-10 22:18:35,225,38535,0.4009,1371.22,N/A,N/A
2025-07-10 22:18:35,226,38535,0.4009,1479.05,N/A,N/A
2025-07-10 22:18:35,227,38535,0.3923,1468.77,N/A,N/A
2025-07-10 22:18:35,228,38535,0.3797,1469.34,N/A,N/A
2025-07-10 22:18:35,229,38535,0.3708,1465.73,N/A,N/A
2025-07-10 22:18:35,230,38535,0.3626,1464.03,N/A,N/A
2025-07-10 22:18:35,231,38535,0.3583,1457.67,N/A,N/A
2025-07-10 22:18:35,232,38535,0.3620,1440.49,N/A,N/A
2025-07-10 22:18:35,233,38535,0.3751,1410.61,N/A,N/A
2025-07-10 22:18:35,234,38535,0.3768,1400.36,N/A,N/A
2025-07-10 22:18:35,235,38535,0.3907,1373.05,N/A,N/A
2025-07-10 22:18:35,236,38535,0.3853,1378.41,N/A,N/A
2025-07-10 22:18:36,237,38535,0.3806,1383.30,N/A,N/A
2025-07-10 22:18:36,238,38535,0.3772,1385.77,N/A,N/A
2025-07-10 22:18:38,239,38535,0.3889,1378.54,N/A,N/A
2025-07-10 22:18:38,240,38535,0.4009,1371.22,N/A,N/A
2025-07-10 22:18:38,241,38535,0.4009,1472.71,N/A,N/A
2025-07-10 22:18:38,242,38535,0.3929,1462.92,N/A,N/A
2025-07-10 22:18:38,243,38535,0.3811,1463.48,N/A,N/A
2025-07-10 22:18:38,244,38535,0.3727,1460.06,N/A,N/A
2025-07-10 22:18:38,245,38535,0.3650,1458.45,N/A,N/A
2025-07-10 22:18:38,246,38535,0.3610,1452.43,N/A,N/A
2025-07-10 22:18:38,247,38535,0.3645,1436.15,N/A,N/A
2025-07-10 22:18:38,248,38535,0.3768,1408.01,N/A,N/A
2025-07-10 22:18:38,249,38535,0.3784,1398.41,N/A,N/A
2025-07-10 22:18:38,250,38535,0.3914,1372.91,N/A,N/A
2025-07-10 22:18:38,251,38535,0.3863,1377.92,N/A,N/A
2025-07-10 22:18:38,252,38535,0.3819,1382.49,N/A,N/A
2025-07-10 22:18:39,253,38535,0.3787,1384.82,N/A,N/A
2025-07-10 22:18:40,254,38535,0.3897,1378.07,N/A,N/A
2025-07-10 22:18:40,255,38535,0.4009,1371.22,N/A,N/A
2025-07-10 22:18:40,256,38535,0.4009,1350.69,N/A,N/A
2025-07-10 22:18:40,257,38535,0.4080,1369.27,N/A,N/A
2025-07-10 22:18:40,258,38535,0.4293,1371.34,N/A,N/A
2025-07-10 22:18:40,259,38535,0.4418,1381.33,N/A,N/A
2025-07-10 22:18:40,260,38535,0.4562,1388.07,N/A,N/A
2025-07-10 22:18:40,261,38535,0.4619,1401.67,N/A,N/A
2025-07-10 22:18:40,262,38535,0.4559,1424.09,N/A,N/A
2025-07-10 22:18:40,263,38535,0.4427,1450.47,N/A,N/A
2025-07-10 22:18:40,264,38535,0.4409,1465.03,N/A,N/A
2025-07-10 22:18:40,265,38535,0.4277,1487.79,N/A,N/A
2025-07-10 22:18:41,266,38535,0.4235,1490.32,N/A,N/A
2025-07-10 22:18:41,267,38535,0.4199,1492.62,N/A,N/A
2025-07-10 22:18:41,268,38535,0.4167,1493.85,N/A,N/A
2025-07-10 22:18:43,269,38535,0.4251,1489.73,N/A,N/A
2025-07-10 22:18:43,270,38535,0.4336,1485.55,0.5301,2077.60
2025-07-10 22:18:43,271,38535,0.4336,1469.13,N/A,N/A
2025-07-10 22:18:43,272,38535,0.4399,1481.55,N/A,N/A
2025-07-10 22:18:43,273,38535,0.4500,1484.14,N/A,N/A
2025-07-10 22:18:43,274,38535,0.4559,1489.14,N/A,N/A
2025-07-10 22:18:43,275,38535,0.4623,1493.52,N/A,N/A
2025-07-10 22:18:43,276,38535,0.4647,1500.00,N/A,N/A
2025-07-10 22:18:43,277,38535,0.4622,1508.79,N/A,N/A
2025-07-10 22:18:43,278,38535,0.4517,1527.34,N/A,N/A
2025-07-10 22:18:43,279,38535,0.4513,1529.90,N/A,N/A
2025-07-10 22:18:43,280,38535,0.4396,1547.45,N/A,N/A
2025-07-10 22:18:43,281,38535,0.4361,1548.94,N/A,N/A
2025-07-10 22:18:44,282,38535,0.4332,1550.28,N/A,N/A
2025-07-10 22:18:44,283,38535,0.4303,1550.97,N/A,N/A
2025-07-10 22:18:44,284,38535,0.4371,1547.92,N/A,N/A
2025-07-10 22:18:45,285,38535,0.4440,1544.84,0.4871,1935.91
2025-07-10 22:18:45,286,38535,0.4440,1617.09,N/A,N/A
2025-07-10 22:18:45,287,38535,0.4380,1609.83,N/A,N/A
2025-07-10 22:18:45,288,38535,0.4294,1607.42,N/A,N/A
2025-07-10 22:18:45,289,38535,0.4308,1608.67,N/A,N/A
2025-07-10 22:18:45,290,38535,0.4325,1610.09,N/A,N/A
2025-07-10 22:18:45,291,38535,0.4331,1611.64,N/A,N/A
2025-07-10 22:18:45,292,38535,0.4327,1612.77,N/A,N/A
2025-07-10 22:18:45,293,38535,0.4327,1612.77,N/A,N/A
2025-07-10 22:18:45,294,38535,0.4322,1614.93,N/A,N/A
2025-07-10 22:18:45,295,38535,0.4314,1615.99,N/A,N/A
2025-07-10 22:18:45,296,38535,0.4423,1613.20,N/A,N/A
2025-07-10 22:18:45,297,38535,0.4541,1609.88,N/A,N/A
2025-07-10 22:18:46,298,38535,0.4603,1609.49,N/A,N/A
2025-07-10 22:18:50,299,38535,0.4426,1616.62,N/A,N/A
2025-07-10 22:18:50,300,38535,0.4247,1623.83,0.1677,1150.00
2025-07-10 22:18:50,301,38535,0.4247,1521.17,N/A,N/A
2025-07-10 22:18:50,302,38535,0.4175,1515.19,N/A,N/A
2025-07-10 22:18:51,303,38535,0.4082,1514.76,N/A,N/A
2025-07-10 22:18:51,304,38535,0.4024,1510.61,N/A,N/A
2025-07-10 22:18:51,305,38535,0.3972,1507.26,N/A,N/A
2025-07-10 22:18:51,306,38535,0.3949,1501.28,N/A,N/A
2025-07-10 22:18:51,307,38535,0.3976,1489.83,N/A,N/A
2025-07-10 22:18:51,308,38535,0.4070,1471.02,N/A,N/A
2025-07-10 22:18:51,309,38535,0.4087,1463.47,N/A,N/A
2025-07-10 22:18:51,310,38535,0.4196,1445.21,N/A,N/A
2025-07-10 22:18:51,311,38535,0.4159,1447.90,N/A,N/A
2025-07-10 22:18:51,312,38535,0.4126,1450.36,N/A,N/A
2025-07-10 22:18:51,313,38535,0.4098,1451.93,N/A,N/A
2025-07-10 22:18:53,314,38535,0.4172,1448.08,N/A,N/A
2025-07-10 22:18:54,315,38535,0.4247,1444.17,N/A,N/A
2025-07-10 22:18:54,316,38535,0.4247,1517.67,N/A,N/A
2025-07-10 22:18:54,317,38535,0.4257,1518.73,N/A,N/A
2025-07-10 22:18:54,318,38535,0.4169,1518.29,N/A,N/A
2025-07-10 22:18:54,319,38535,0.4112,1514.40,N/A,N/A
2025-07-10 22:18:54,320,38535,0.4062,1511.25,N/A,N/A
2025-07-10 22:18:54,321,38535,0.4067,1513.17,N/A,N/A
2025-07-10 22:18:54,322,38535,0.4090,1502.89,N/A,N/A
2025-07-10 22:18:54,323,38535,0.4176,1486.15,N/A,N/A
2025-07-10 22:18:54,324,38535,0.4189,1479.41,N/A,N/A
2025-07-10 22:18:54,325,38535,0.4288,1463.30,N/A,N/A
2025-07-10 22:18:54,326,38535,0.4253,1465.62,N/A,N/A
2025-07-10 22:18:54,327,38535,0.4222,1467.74,N/A,N/A
2025-07-10 22:18:55,328,38535,0.4194,1469.06,N/A,N/A
2025-07-10 22:18:57,329,38535,0.4264,1465.59,N/A,N/A
2025-07-10 22:18:57,330,38535,0.4334,1462.06,0.1082,2014.67
2025-07-10 22:18:57,331,38535,0.4334,1361.64,N/A,N/A
2025-07-10 22:18:58,332,38535,0.4279,1354.05,N/A,N/A
2025-07-10 22:18:58,333,38535,0.4194,1355.13,N/A,N/A
2025-07-10 22:18:58,334,38535,0.4139,1351.85,N/A,N/A
2025-07-10 22:18:58,335,38535,0.4090,1349.43,N/A,N/A
2025-07-10 22:18:58,336,38535,0.4079,1341.64,N/A,N/A
2025-07-10 22:18:58,337,38535,0.4102,1329.74,N/A,N/A
2025-07-10 22:18:58,338,38535,0.4183,1309.44,N/A,N/A
2025-07-10 22:18:58,339,38535,0.4196,1302.14,N/A,N/A
2025-07-10 22:18:58,340,38535,0.4291,1282.75,N/A,N/A
2025-07-10 22:18:58,341,38535,0.4257,1286.42,N/A,N/A
2025-07-10 22:18:58,342,38535,0.4227,1289.78,N/A,N/A
2025-07-10 22:18:58,343,38535,0.4201,1292.35,N/A,N/A
2025-07-10 22:19:00,344,38535,0.4267,1288.41,N/A,N/A
2025-07-10 22:19:00,345,38535,0.4334,1284.40,N/A,N/A
2025-07-10 22:19:00,346,38535,0.4334,1188.16,N/A,N/A
2025-07-10 22:19:00,347,38535,0.4391,1202.40,N/A,N/A
2025-07-10 22:19:00,348,38535,0.4557,1200.92,N/A,N/A
2025-07-10 22:19:00,349,38535,0.4641,1209.04,N/A,N/A
2025-07-10 22:19:00,350,38535,0.4725,1215.51,N/A,N/A
2025-07-10 22:19:01,351,38535,0.4734,1229.93,N/A,N/A
2025-07-10 22:19:01,352,38535,0.4745,1219.82,N/A,N/A
2025-07-10 22:19:01,353,38535,0.4811,1201.92,N/A,N/A
2025-07-10 22:19:01,354,38535,0.4814,1196.29,N/A,N/A
2025-07-10 22:19:01,355,38535,0.4890,1179.59,N/A,N/A
2025-07-10 22:19:01,356,38535,0.5011,1166.12,N/A,N/A
2025-07-10 22:19:01,357,38535,0.5141,1150.83,N/A,N/A
2025-07-10 22:19:01,358,38535,0.5107,1154.55,N/A,N/A
2025-07-10 22:19:03,359,38535,0.5167,1151.55,N/A,N/A
2025-07-10 22:19:03,360,38535,0.5228,1148.47,0.3790,1327.80
2025-07-10 22:19:03,361,38535,0.5228,1230.33,N/A,N/A
2025-07-10 22:19:04,362,38535,0.5252,1247.16,N/A,N/A
2025-07-10 22:19:04,363,38535,0.5387,1251.76,N/A,N/A
2025-07-10 22:19:04,364,38535,0.5438,1263.50,N/A,N/A
2025-07-10 22:19:04,365,38535,0.5491,1273.83,N/A,N/A
2025-07-10 22:19:04,366,38535,0.5492,1264.66,N/A,N/A
2025-07-10 22:19:04,367,38535,0.5495,1256.51,N/A,N/A
2025-07-10 22:19:04,368,38535,0.5552,1242.01,N/A,N/A
2025-07-10 22:19:04,369,38535,0.5546,1237.75,N/A,N/A
2025-07-10 22:19:04,370,38535,0.5612,1224.48,N/A,N/A
2025-07-10 22:19:04,371,38535,0.5572,1227.92,N/A,N/A
2025-07-10 22:19:04,372,38535,0.5537,1231.14,N/A,N/A
2025-07-10 22:19:04,373,38535,0.5503,1233.89,N/A,N/A
2025-07-10 22:19:06,374,38535,0.5557,1231.49,N/A,N/A
2025-07-10 22:19:06,375,38535,0.5612,1229.02,0.3038,2177.60
2025-07-10 22:19:06,376,38535,0.5612,1304.70,N/A,N/A
2025-07-10 22:19:06,377,38535,0.5598,1291.81,N/A,N/A
2025-07-10 22:19:06,378,38535,0.5535,1288.20,N/A,N/A
2025-07-10 22:19:06,379,38535,0.5514,1279.64,N/A,N/A
2025-07-10 22:19:06,380,38535,0.5497,1272.01,N/A,N/A
2025-07-10 22:19:06,381,38535,0.5497,1263.19,N/A,N/A
2025-07-10 22:19:06,382,38535,0.5500,1255.37,N/A,N/A
2025-07-10 22:19:06,383,38535,0.5554,1241.45,N/A,N/A
2025-07-10 22:19:06,384,38535,0.5549,1237.37,N/A,N/A
2025-07-10 22:19:06,385,38535,0.5612,1224.66,N/A,N/A
2025-07-10 22:19:07,386,38535,0.5574,1227.96,N/A,N/A
2025-07-10 22:19:07,387,38535,0.5540,1231.04,N/A,N/A
