timestamp,items_completed,total_items,overall_r_squared,overall_rating,instantaneous_r_squared,instantaneous_rating
2025-07-09 13:44:41,78,6135,0.7132,836.58,N/A,N/A
2025-07-09 13:44:56,79,6135,0.7024,780.62,N/A,N/A
2025-07-09 13:45:12,80,6135,0.7128,698.35,N/A,N/A
2025-07-09 13:45:28,81,6135,0.7499,578.18,N/A,N/A
2025-07-09 13:45:45,82,6135,0.7386,558.04,N/A,N/A
2025-07-09 13:46:00,83,6135,0.7427,522.49,N/A,N/A
2025-07-09 13:46:17,84,6135,0.7629,469.58,N/A,N/A
2025-07-09 13:46:32,85,6135,0.8009,396.85,N/A,N/A
2025-07-09 13:46:32,86,6135,0.7875,419.87,N/A,N/A
2025-07-09 13:46:32,87,6135,0.7813,434.83,N/A,N/A
2025-07-09 13:46:32,88,6135,0.7606,474.64,N/A,N/A
2025-07-09 13:46:32,89,6135,0.7606,494.56,N/A,N/A
2025-07-09 13:46:32,90,6135,0.7887,489.61,N/A,N/A
2025-07-09 13:46:32,91,6135,0.7887,838.23,N/A,N/A
2025-07-09 13:46:52,92,6135,0.7979,860.45,N/A,N/A
2025-07-09 13:47:08,93,6135,0.7712,833.01,N/A,N/A
2025-07-09 13:47:25,94,6135,0.7591,792.90,N/A,N/A
2025-07-09 13:47:40,95,6135,0.7630,736.67,N/A,N/A
2025-07-09 13:47:57,96,6135,0.7851,659.45,N/A,N/A
2025-07-09 13:48:12,97,6135,0.7725,649.50,N/A,N/A
2025-07-09 13:48:27,98,6135,0.7713,629.92,N/A,N/A
2025-07-09 13:48:41,99,6135,0.7819,600.00,N/A,N/A
2025-07-09 13:48:55,100,6135,0.8048,558.86,N/A,N/A
2025-07-09 13:48:55,101,6135,0.7942,573.75,N/A,N/A
2025-07-09 13:48:55,102,6135,0.7887,583.82,N/A,N/A
2025-07-09 13:48:55,103,6135,0.7740,608.44,N/A,N/A
2025-07-09 13:48:55,104,6135,0.7748,620.27,N/A,N/A
2025-07-09 13:48:56,105,6135,0.7970,615.42,0.1359,1850.54
2025-07-09 13:48:56,106,6135,0.7970,403.96,N/A,N/A
2025-07-09 13:49:09,107,6135,0.7995,303.08,N/A,N/A
2025-07-09 13:49:23,108,6135,0.7772,272.00,N/A,N/A
2025-07-09 13:49:36,109,6135,0.7674,224.60,N/A,N/A
2025-07-09 13:49:50,110,6135,0.7709,157.30,N/A,N/A
2025-07-09 13:50:03,111,6135,0.7895,65.29,N/A,N/A
2025-07-09 13:50:17,112,6135,0.7785,58.96,N/A,N/A
2025-07-09 13:50:30,113,6135,0.7771,40.68,N/A,N/A
2025-07-09 13:50:44,114,6135,0.7856,9.84,N/A,N/A
2025-07-09 13:50:58,115,6135,0.8042,-34.28,N/A,N/A
2025-07-09 13:50:58,116,6135,0.7950,-11.33,N/A,N/A
2025-07-09 13:50:58,117,6135,0.7901,5.76,N/A,N/A
2025-07-09 13:50:58,118,6135,0.7775,38.62,N/A,N/A
2025-07-09 13:50:58,119,6135,0.7781,55.56,N/A,N/A
2025-07-09 13:50:58,120,6135,0.7970,51.52,N/A,N/A
2025-07-09 13:50:58,121,6135,0.7970,-303.53,N/A,N/A
2025-07-09 13:51:21,122,6135,0.8004,-433.21,N/A,N/A
2025-07-09 13:51:43,123,6135,0.7813,-469.51,N/A,N/A
2025-07-09 13:52:01,124,6135,0.7730,-526.20,N/A,N/A
2025-07-09 13:52:19,125,6135,0.7762,-607.05,N/A,N/A
2025-07-09 13:52:34,126,6135,0.7922,-716.94,N/A,N/A
2025-07-09 13:53:00,127,6135,0.7824,-719.86,N/A,N/A
2025-07-09 13:53:18,128,6135,0.7810,-737.42,N/A,N/A
2025-07-09 13:53:39,129,6135,0.7880,-770.18,N/A,N/A
2025-07-09 13:53:54,130,6135,0.8036,-818.79,N/A,N/A
2025-07-09 13:53:54,131,6135,0.7956,-786.94,N/A,N/A
2025-07-09 13:53:54,132,6135,0.7911,-762.14,N/A,N/A
2025-07-09 13:53:54,133,6135,0.7800,-719.74,N/A,N/A
2025-07-09 13:53:54,134,6135,0.7805,-696.98,N/A,N/A
2025-07-09 13:53:54,135,6135,0.7970,-700.35,N/A,N/A
2025-07-09 13:53:54,136,6135,0.7970,-343.21,N/A,N/A
2025-07-09 13:54:10,137,6135,0.8009,-463.62,N/A,N/A
2025-07-09 13:54:35,138,6135,0.7842,-497.51,N/A,N/A
2025-07-09 13:54:49,139,6135,0.7770,-549.25,N/A,N/A
2025-07-09 13:55:04,140,6135,0.7799,-621.77,N/A,N/A
2025-07-09 13:55:19,141,6135,0.7939,-718.76,N/A,N/A
2025-07-09 13:55:33,142,6135,0.7852,-721.05,N/A,N/A
2025-07-09 13:55:47,143,6135,0.7837,-736.03,N/A,N/A
2025-07-09 13:56:02,144,6135,0.7896,-764.11,N/A,N/A
2025-07-09 13:56:16,145,6135,0.8031,-805.77,N/A,N/A
2025-07-09 13:56:16,146,6135,0.7959,-777.53,N/A,N/A
2025-07-09 13:56:16,147,6135,0.7918,-755.29,N/A,N/A
2025-07-09 13:56:16,148,6135,0.7820,-717.80,N/A,N/A
2025-07-09 13:56:16,149,6135,0.7824,-697.52,N/A,N/A
2025-07-09 13:56:16,150,6135,0.7970,-700.35,N/A,N/A
2025-07-09 13:56:16,151,6135,0.7970,-375.68,N/A,N/A
2025-07-09 13:56:35,152,6135,0.7830,-245.99,N/A,N/A
2025-07-09 13:56:55,153,6135,0.7654,-261.79,N/A,N/A
2025-07-09 13:57:20,154,6135,0.7552,-289.18,N/A,N/A
2025-07-09 13:57:41,155,6135,0.7003,23.78,N/A,N/A
2025-07-09 13:58:00,156,6135,0.6992,-3.99,N/A,N/A
2025-07-09 13:58:22,157,6135,0.6871,120.84,N/A,N/A
2025-07-09 13:58:40,158,6135,0.6811,124.74,N/A,N/A
2025-07-09 13:58:58,159,6135,0.6796,122.88,N/A,N/A
2025-07-09 13:59:15,160,6135,0.6825,115.26,N/A,N/A
2025-07-09 13:59:15,161,6135,0.6781,127.50,N/A,N/A
2025-07-09 13:59:15,162,6135,0.6755,137.22,N/A,N/A
2025-07-09 13:59:16,163,6135,0.6711,150.44,N/A,N/A
2025-07-09 13:59:16,164,6135,0.6729,155.83,N/A,N/A
2025-07-09 13:59:16,165,6135,0.6836,150.36,0.1279,1890.23
2025-07-09 13:59:16,166,6135,0.6836,-122.50,N/A,N/A
2025-07-09 13:59:44,167,6135,0.6597,123.38,N/A,N/A
2025-07-09 14:00:10,168,6135,0.6409,135.80,N/A,N/A
2025-07-09 14:00:39,169,6135,0.6721,191.46,N/A,N/A
2025-07-09 14:01:01,170,6135,0.6297,378.00,N/A,N/A
2025-07-09 14:01:19,171,6135,0.6385,430.59,N/A,N/A
2025-07-09 14:01:45,172,6135,0.6111,536.37,N/A,N/A
2025-07-09 14:02:07,173,6135,0.6248,544.52,N/A,N/A
2025-07-09 14:02:28,174,6135,0.6264,561.83,N/A,N/A
2025-07-09 14:02:50,175,6135,0.6243,565.27,N/A,N/A
2025-07-09 14:02:52,176,6135,0.6345,544.12,N/A,N/A
2025-07-09 14:02:53,177,6135,0.6316,550.97,N/A,N/A
2025-07-09 14:02:54,178,6135,0.6290,556.86,N/A,N/A
2025-07-09 14:02:55,179,6135,0.6302,559.05,N/A,N/A
2025-07-09 14:02:56,180,6135,0.6367,556.05,0.3550,1494.99
2025-07-09 14:02:56,181,6135,0.6367,708.20,N/A,N/A
2025-07-09 14:03:11,182,6135,0.6311,676.58,N/A,N/A
2025-07-09 14:03:25,183,6135,0.6126,690.98,N/A,N/A
2025-07-09 14:03:39,184,6135,0.6032,683.57,N/A,N/A
2025-07-09 14:03:54,185,6135,0.6160,631.00,N/A,N/A
2025-07-09 14:04:08,186,6135,0.6160,612.69,N/A,N/A
2025-07-09 14:04:21,187,6135,0.6311,566.50,N/A,N/A
2025-07-09 14:04:35,188,6135,0.6327,554.47,N/A,N/A
2025-07-09 14:04:49,189,6135,0.6385,538.12,N/A,N/A
2025-07-09 14:05:03,190,6135,0.6359,542.27,N/A,N/A
2025-07-09 14:05:03,191,6135,0.6347,545.10,N/A,N/A
2025-07-09 14:05:03,192,6135,0.6320,551.38,N/A,N/A
2025-07-09 14:05:03,193,6135,0.6297,556.77,N/A,N/A
2025-07-09 14:05:03,194,6135,0.6308,558.79,N/A,N/A
2025-07-09 14:05:03,195,6135,0.6367,556.05,N/A,N/A
2025-07-09 14:05:03,196,6135,0.6367,377.90,N/A,N/A
2025-07-09 14:05:21,197,6135,0.6316,341.49,N/A,N/A
2025-07-09 14:05:39,198,6135,0.6145,359.80,N/A,N/A
2025-07-09 14:05:56,199,6135,0.6059,352.29,N/A,N/A
2025-07-09 14:06:11,200,6135,0.6178,291.33,N/A,N/A
2025-07-09 14:06:28,201,6135,0.6178,271.12,N/A,N/A
2025-07-09 14:06:43,202,6135,0.6317,218.41,N/A,N/A
2025-07-09 14:07:03,203,6135,0.6332,205.66,N/A,N/A
2025-07-09 14:07:19,204,6135,0.6384,187.89,N/A,N/A
2025-07-09 14:07:34,205,6135,0.6360,193.62,N/A,N/A
2025-07-09 14:07:34,206,6135,0.6193,227.05,N/A,N/A
2025-07-09 14:07:34,207,6135,0.6271,184.92,N/A,N/A
2025-07-09 14:07:35,208,6135,0.6742,25.98,N/A,N/A
2025-07-09 14:07:35,209,6135,0.6476,-74.23,N/A,N/A
2025-07-09 14:07:35,210,6135,0.4906,-5.68,0.5771,2331.40
2025-07-09 14:07:35,211,6135,0.4906,185.19,N/A,N/A
2025-07-09 14:07:58,212,6135,0.4919,235.72,N/A,N/A
2025-07-09 14:08:18,213,6135,0.5473,142.73,N/A,N/A
2025-07-09 14:08:40,214,6135,0.5618,152.73,N/A,N/A
2025-07-09 14:09:06,215,6135,0.5740,71.61,N/A,N/A
2025-07-09 14:09:30,216,6135,0.5759,102.51,N/A,N/A
2025-07-09 14:09:51,217,6135,0.5613,168.09,N/A,N/A
2025-07-09 14:10:07,218,6135,0.5551,175.45,N/A,N/A
2025-07-09 14:10:26,219,6135,0.5530,176.74,N/A,N/A
2025-07-09 14:10:42,220,6135,0.5448,200.94,N/A,N/A
2025-07-09 14:10:42,221,6135,0.5486,193.14,N/A,N/A
2025-07-09 14:10:42,222,6135,0.5474,201.64,N/A,N/A
2025-07-09 14:10:42,223,6135,0.5431,219.02,N/A,N/A
2025-07-09 14:10:43,224,6135,0.5488,221.65,N/A,N/A
2025-07-09 14:10:43,225,6135,0.5686,204.11,0.4218,2050.78
2025-07-09 14:10:43,226,6135,0.5686,2.39,N/A,N/A
2025-07-09 14:11:00,227,6135,0.5671,53.10,N/A,N/A
2025-07-09 14:11:27,228,6135,0.6058,1.58,N/A,N/A
2025-07-09 14:11:52,229,6135,0.6131,24.37,N/A,N/A
2025-07-09 14:12:14,230,6135,0.6073,72.00,N/A,N/A
2025-07-09 14:12:33,231,6135,0.6057,103.82,N/A,N/A
2025-07-09 14:12:54,232,6135,0.5931,156.18,N/A,N/A
2025-07-09 14:13:14,233,6135,0.6019,148.20,N/A,N/A
2025-07-09 14:13:33,234,6135,0.6052,147.07,N/A,N/A
2025-07-09 14:13:53,235,6135,0.6300,79.20,N/A,N/A
2025-07-09 14:13:53,236,6135,0.6297,82.48,N/A,N/A
2025-07-09 14:13:54,237,6135,0.6262,95.51,N/A,N/A
2025-07-09 14:13:54,238,6135,0.6415,37.97,N/A,N/A
2025-07-09 14:13:54,239,6135,0.6238,21.32,N/A,N/A
2025-07-09 14:13:54,240,6135,0.5561,76.28,0.0200,1554.83
2025-07-09 14:13:54,241,6135,0.5561,70.83,N/A,N/A
2025-07-09 14:14:11,242,6135,0.5541,5.87,N/A,N/A
2025-07-09 14:14:30,243,6135,0.5311,42.15,N/A,N/A
2025-07-09 14:14:55,244,6135,0.5224,26.95,N/A,N/A
2025-07-09 14:15:17,245,6135,0.5280,-35.26,N/A,N/A
2025-07-09 14:15:35,246,6135,0.5227,13.39,N/A,N/A
2025-07-09 14:15:56,247,6135,0.5078,82.89,N/A,N/A
2025-07-09 14:16:25,248,6135,0.5118,86.08,N/A,N/A
2025-07-09 14:16:45,249,6135,0.5107,97.20,N/A,N/A
2025-07-09 14:17:04,250,6135,0.5278,38.01,N/A,N/A
2025-07-09 14:17:04,251,6135,0.5245,52.30,N/A,N/A
2025-07-09 14:17:04,252,6135,0.5192,74.61,N/A,N/A
2025-07-09 14:17:05,253,6135,0.5152,94.24,N/A,N/A
2025-07-09 14:17:05,254,6135,0.5214,96.56,N/A,N/A
2025-07-09 14:17:05,255,6135,0.5422,75.24,0.0190,1700.00
2025-07-09 14:17:05,256,6135,0.5422,-93.35,N/A,N/A
2025-07-09 14:17:20,257,6135,0.5351,-137.37,N/A,N/A
2025-07-09 14:17:35,258,6135,0.5134,-95.34,N/A,N/A
2025-07-09 14:17:49,259,6135,0.5024,-96.83,N/A,N/A
2025-07-09 14:18:04,260,6135,0.5025,-137.38,N/A,N/A
2025-07-09 14:18:18,261,6135,0.5078,-191.06,N/A,N/A
2025-07-09 14:18:32,262,6135,0.5301,-306.86,N/A,N/A
2025-07-09 14:18:46,263,6135,0.5297,-317.88,N/A,N/A
2025-07-09 14:19:00,264,6135,0.5334,-337.55,N/A,N/A
2025-07-09 14:19:14,265,6135,0.5287,-316.96,N/A,N/A
2025-07-09 14:19:14,266,6135,0.5256,-300.06,N/A,N/A
2025-07-09 14:19:14,267,6135,0.5206,-274.28,N/A,N/A
2025-07-09 14:19:14,268,6135,0.5168,-251.46,N/A,N/A
2025-07-09 14:19:14,269,6135,0.5227,-248.17,N/A,N/A
2025-07-09 14:19:14,270,6135,0.5422,-271.57,N/A,N/A
2025-07-09 14:19:14,271,6135,0.5422,-102.73,N/A,N/A
2025-07-09 14:19:28,272,6135,0.5356,-144.92,N/A,N/A
2025-07-09 14:19:42,273,6135,0.5150,-105.11,N/A,N/A
2025-07-09 14:19:57,274,6135,0.5047,-106.73,N/A,N/A
2025-07-09 14:20:11,275,6135,0.5048,-145.38,N/A,N/A
2025-07-09 14:20:25,276,6135,0.5099,-196.25,N/A,N/A
2025-07-09 14:20:38,277,6135,0.5309,-305.23,N/A,N/A
2025-07-09 14:20:52,278,6135,0.5305,-315.51,N/A,N/A
2025-07-09 14:21:06,279,6135,0.5339,-333.87,N/A,N/A
2025-07-09 14:21:17,280,6135,0.5295,-314.53,N/A,N/A
2025-07-09 14:21:17,281,6135,0.5266,-298.61,N/A,N/A
2025-07-09 14:21:17,282,6135,0.5219,-274.31,N/A,N/A
2025-07-09 14:21:17,283,6135,0.5183,-252.75,N/A,N/A
2025-07-09 14:21:17,284,6135,0.5238,-249.57,N/A,N/A
2025-07-09 14:21:17,285,6135,0.5422,-271.57,N/A,N/A
2025-07-09 14:21:17,286,6135,0.5422,-275.91,N/A,N/A
2025-07-09 14:21:32,287,6135,0.5360,-319.36,N/A,N/A
2025-07-09 14:21:48,288,6135,0.5165,-277.98,N/A,N/A
2025-07-09 14:22:05,289,6135,0.5068,-279.41,N/A,N/A
2025-07-09 14:22:20,290,6135,0.5069,-319.01,N/A,N/A
2025-07-09 14:22:36,291,6135,0.5118,-370.98,N/A,N/A
2025-07-09 14:22:54,292,6135,0.5316,-482.09,N/A,N/A
2025-07-09 14:23:09,293,6135,0.5312,-492.14,N/A,N/A
2025-07-09 14:23:25,294,6135,0.5344,-510.41,N/A,N/A
2025-07-09 14:23:40,295,6135,0.5302,-490.35,N/A,N/A
2025-07-09 14:23:41,296,6135,0.5294,-509.11,N/A,N/A
2025-07-09 14:23:41,297,6135,0.5437,-596.01,N/A,N/A
2025-07-09 14:23:41,298,6135,0.5609,-728.07,N/A,N/A
2025-07-09 14:23:41,299,6135,0.5225,-752.53,N/A,N/A
2025-07-09 14:23:41,300,6135,0.4005,-558.56,0.6088,2097.20
2025-07-09 14:23:41,301,6135,0.4005,-743.57,N/A,N/A
2025-07-09 14:24:04,302,6135,0.4075,-581.21,N/A,N/A
2025-07-09 14:24:20,303,6135,0.4869,-823.80,N/A,N/A
2025-07-09 14:24:47,304,6135,0.5135,-808.07,N/A,N/A
2025-07-09 14:25:06,305,6135,0.5112,-684.16,N/A,N/A
2025-07-09 14:25:24,306,6135,0.5102,-715.72,N/A,N/A
2025-07-09 14:25:46,307,6135,0.5236,-812.20,N/A,N/A
2025-07-09 14:26:12,308,6135,0.5300,-819.74,N/A,N/A
2025-07-09 14:26:34,309,6135,0.5266,-807.78,N/A,N/A
2025-07-09 14:27:00,310,6135,0.5176,-760.09,N/A,N/A
2025-07-09 14:27:00,311,6135,0.5166,-747.90,N/A,N/A
2025-07-09 14:27:00,312,6135,0.5293,-838.70,N/A,N/A
2025-07-09 14:27:00,313,6135,0.5256,-806.99,N/A,N/A
2025-07-09 14:27:00,314,6135,0.5342,-806.51,N/A,N/A
2025-07-09 14:27:01,315,6135,0.4605,-659.08,0.1377,1400.47
2025-07-09 14:27:01,316,6135,0.4605,-825.09,N/A,N/A
2025-07-09 14:27:28,317,6135,0.4543,-545.32,N/A,N/A
2025-07-09 14:27:52,318,6135,0.4355,-494.67,N/A,N/A
2025-07-09 14:28:14,319,6135,0.4483,-446.68,N/A,N/A
2025-07-09 14:28:33,320,6135,0.4433,-339.00,N/A,N/A
2025-07-09 14:28:51,321,6135,0.4488,-299.67,N/A,N/A
2025-07-09 14:29:09,322,6135,0.4378,-206.02,N/A,N/A
2025-07-09 14:29:30,323,6135,0.4407,-191.63,N/A,N/A
2025-07-09 14:29:50,324,6135,0.4477,-212.23,N/A,N/A
2025-07-09 14:30:15,325,6135,0.4740,-339.07,N/A,N/A
2025-07-09 14:30:15,326,6135,0.4779,-375.80,N/A,N/A
2025-07-09 14:30:15,327,6135,0.4740,-350.85,N/A,N/A
2025-07-09 14:30:15,328,6135,0.4701,-324.39,N/A,N/A
2025-07-09 14:30:15,329,6135,0.4372,-310.05,N/A,N/A
2025-07-09 14:30:15,330,6135,0.3399,-91.44,0.0010,1777.10
2025-07-09 14:30:15,331,6135,0.3399,-206.95,N/A,N/A
2025-07-09 14:30:44,332,6135,0.3442,-50.75,N/A,N/A
2025-07-09 14:31:10,333,6135,0.4173,-250.48,N/A,N/A
2025-07-09 14:31:32,334,6135,0.4245,-240.87,N/A,N/A
2025-07-09 14:31:54,335,6135,0.4243,-207.52,N/A,N/A
2025-07-09 14:32:13,336,6135,0.4276,-194.31,N/A,N/A
2025-07-09 14:32:39,337,6135,0.4112,-64.01,N/A,N/A
2025-07-09 14:33:09,338,6135,0.4104,-26.44,N/A,N/A
2025-07-09 14:33:35,339,6135,0.4129,-24.45,N/A,N/A
2025-07-09 14:33:54,340,6135,0.4233,-74.40,N/A,N/A
2025-07-09 14:33:54,341,6135,0.4217,-62.85,N/A,N/A
2025-07-09 14:33:55,342,6135,0.4175,-38.68,N/A,N/A
2025-07-09 14:33:55,343,6135,0.4135,-14.90,N/A,N/A
2025-07-09 14:33:55,344,6135,0.4208,-19.55,N/A,N/A
2025-07-09 14:33:55,345,6135,0.4463,-67.05,0.4707,1371.23
2025-07-09 14:33:55,346,6135,0.4463,60.13,N/A,N/A
2025-07-09 14:34:10,347,6135,0.4440,7.65,N/A,N/A
2025-07-09 14:34:24,348,6135,0.4273,41.59,N/A,N/A
2025-07-09 14:34:39,349,6135,0.4190,39.67,N/A,N/A
2025-07-09 14:34:54,350,6135,0.4176,12.51,N/A,N/A
2025-07-09 14:35:09,351,6135,0.4141,3.89,N/A,N/A
2025-07-09 14:35:24,352,6135,0.4226,-53.71,N/A,N/A
2025-07-09 14:35:39,353,6135,0.4258,-78.77,N/A,N/A
2025-07-09 14:35:57,354,6135,0.4282,-93.12,N/A,N/A
2025-07-09 14:36:15,355,6135,0.4244,-74.25,N/A,N/A
2025-07-09 14:36:16,356,6135,0.4228,-63.20,N/A,N/A
2025-07-09 14:36:16,357,6135,0.4188,-40.10,N/A,N/A
2025-07-09 14:36:16,358,6135,0.4150,-17.34,N/A,N/A
2025-07-09 14:36:16,359,6135,0.4219,-21.71,N/A,N/A
2025-07-09 14:36:16,360,6135,0.4463,-67.05,N/A,N/A
2025-07-09 14:36:16,361,6135,0.4463,-174.79,N/A,N/A
2025-07-09 14:36:32,362,6135,0.4441,-231.39,N/A,N/A
2025-07-09 14:36:48,363,6135,0.4282,-194.14,N/A,N/A
2025-07-09 14:37:03,364,6135,0.4202,-195.80,N/A,N/A
2025-07-09 14:37:19,365,6135,0.4188,-224.77,N/A,N/A
2025-07-09 14:37:36,366,6135,0.4155,-233.63,N/A,N/A
2025-07-09 14:37:52,367,6135,0.4237,-295.31,N/A,N/A
2025-07-09 14:38:09,368,6135,0.4267,-321.78,N/A,N/A
2025-07-09 14:38:26,369,6135,0.4290,-336.72,N/A,N/A
2025-07-09 14:38:42,370,6135,0.4253,-316.01,N/A,N/A
2025-07-09 14:38:42,371,6135,0.4210,-320.33,N/A,N/A
2025-07-09 14:38:43,372,6135,0.4419,-472.20,N/A,N/A
2025-07-09 14:38:43,373,6135,0.4758,-715.34,N/A,N/A
2025-07-09 14:38:43,374,6135,0.4285,-689.04,N/A,N/A
2025-07-09 14:38:43,375,6135,0.2921,-306.61,0.5771,2331.40
2025-07-09 14:38:43,376,6135,0.2921,-414.60,N/A,N/A
2025-07-09 14:39:00,377,6135,0.2956,-222.36,N/A,N/A
2025-07-09 14:39:21,378,6135,0.3602,-438.69,N/A,N/A
2025-07-09 14:39:40,379,6135,0.3857,-433.77,N/A,N/A
2025-07-09 14:39:59,380,6135,0.3909,-346.30,N/A,N/A
2025-07-09 14:40:18,381,6135,0.4059,-337.34,N/A,N/A
2025-07-09 14:40:36,382,6135,0.3915,-205.83,N/A,N/A
2025-07-09 14:40:55,383,6135,0.3905,-166.63,N/A,N/A
2025-07-09 14:41:19,384,6135,0.3920,-161.92,N/A,N/A
2025-07-09 14:41:35,385,6135,0.4214,-321.75,N/A,N/A
2025-07-09 14:41:36,386,6135,0.4171,-325.66,N/A,N/A
2025-07-09 14:41:36,387,6135,0.4273,-395.07,N/A,N/A
2025-07-09 14:41:36,388,6135,0.4542,-596.27,N/A,N/A
2025-07-09 14:41:36,389,6135,0.4075,-551.44,N/A,N/A
2025-07-09 14:41:37,390,6135,0.2816,-193.49,0.0123,1780.77
