timestamp,items_completed,total_items,overall_r_squared,overall_rating,instantaneous_r_squared,instantaneous_rating
2025-07-11 09:12:54,29,38535,0.0155,1981.01,N/A,N/A
2025-07-11 09:12:54,30,38535,0.0015,1935.17,0.0215,2065.53
2025-07-11 09:12:54,31,38535,0.0015,1924.63,N/A,N/A
2025-07-11 09:12:54,32,38535,0.0171,1961.25,N/A,N/A
2025-07-11 09:12:54,33,38535,0.0435,2002.02,N/A,N/A
2025-07-11 09:12:54,34,38535,0.0750,2046.02,N/A,N/A
2025-07-11 09:12:54,35,38535,0.1081,2092.74,N/A,N/A
2025-07-11 09:12:54,36,38535,0.1403,2141.92,N/A,N/A
2025-07-11 09:12:54,37,38535,0.1700,2193.54,N/A,N/A
2025-07-11 09:12:54,38,38535,0.1960,2247.78,N/A,N/A
2025-07-11 09:12:54,39,38535,0.2173,2305.10,N/A,N/A
2025-07-11 09:12:54,40,38535,0.2334,2366.34,N/A,N/A
2025-07-11 09:12:54,41,38535,0.2501,2439.55,N/A,N/A
2025-07-11 09:12:54,42,38535,0.2679,2530.27,N/A,N/A
2025-07-11 09:12:54,43,38535,0.5660,3075.14,N/A,N/A
2025-07-11 09:12:54,44,38535,0.3031,3209.67,N/A,N/A
2025-07-11 09:12:54,45,38535,0.0215,2467.04,0.0025,2013.00
2025-07-11 09:12:54,46,38535,0.0215,2098.99,N/A,N/A
2025-07-11 09:12:54,47,38535,0.0759,2255.23,N/A,N/A
2025-07-11 09:12:54,48,38535,0.1394,2379.53,N/A,N/A
2025-07-11 09:12:54,49,38535,0.2035,2490.04,N/A,N/A
2025-07-11 09:12:54,50,38535,0.2647,2595.26,N/A,N/A
2025-07-11 09:12:54,51,38535,0.3214,2700.42,N/A,N/A
2025-07-11 09:12:54,52,38535,0.3729,2809.73,N/A,N/A
2025-07-11 09:12:54,53,38535,0.4193,2927.65,N/A,N/A
2025-07-11 09:12:54,54,38535,0.4609,3060.15,N/A,N/A
2025-07-11 09:12:54,55,38535,0.4991,3216.50,N/A,N/A
2025-07-11 09:12:54,56,38535,0.5488,3430.38,N/A,N/A
2025-07-11 09:12:55,57,38535,0.6190,3744.58,N/A,N/A
2025-07-11 09:12:55,58,38535,0.8245,4145.62,N/A,N/A
2025-07-11 09:12:55,59,38535,0.7025,5474.06,N/A,N/A
2025-07-11 09:12:55,60,38535,0.2467,6074.75,0.0025,1902.00
2025-07-11 09:12:55,61,38535,0.2467,3700.77,N/A,N/A
2025-07-11 09:12:55,62,38535,0.2804,3246.84,N/A,N/A
2025-07-11 09:12:55,63,38535,0.3341,3172.44,N/A,N/A
2025-07-11 09:12:55,64,38535,0.3107,3112.06,N/A,N/A
2025-07-11 09:12:55,65,38535,0.3396,3078.18,N/A,N/A
2025-07-11 09:12:55,66,38535,0.3235,3034.90,N/A,N/A
2025-07-11 09:12:55,67,38535,0.3110,2998.66,N/A,N/A
2025-07-11 09:12:55,68,38535,0.3019,2969.02,N/A,N/A
2025-07-11 09:12:55,69,38535,0.2959,2945.61,N/A,N/A
2025-07-11 09:12:55,70,38535,0.2929,2928.11,N/A,N/A
2025-07-11 09:12:55,71,38535,0.2380,2792.44,N/A,N/A
2025-07-11 09:12:55,72,38535,0.1964,2699.66,N/A,N/A
2025-07-11 09:12:55,73,38535,0.2083,2842.27,N/A,N/A
2025-07-11 09:12:55,74,38535,0.2898,2848.52,N/A,N/A
2025-07-11 09:12:55,75,38535,0.4497,2972.24,0.3194,1436.61
2025-07-11 09:12:55,76,38535,0.4497,3590.38,N/A,N/A
2025-07-11 09:12:55,77,38535,0.3152,3325.57,N/A,N/A
2025-07-11 09:12:55,78,38535,0.2208,3128.62,N/A,N/A
2025-07-11 09:12:55,79,38535,0.1131,2667.52,N/A,N/A
2025-07-11 09:12:55,80,38535,0.0768,2568.97,N/A,N/A
2025-07-11 09:12:55,81,38535,0.0388,2327.02,N/A,N/A
2025-07-11 09:12:55,82,38535,0.0207,2186.63,N/A,N/A
2025-07-11 09:12:55,83,38535,0.0122,2105.86,N/A,N/A
2025-07-11 09:12:55,84,38535,0.0087,2063.78,N/A,N/A
2025-07-11 09:12:55,85,38535,0.0080,2048.95,N/A,N/A
2025-07-11 09:12:55,86,38535,0.0059,2019.51,N/A,N/A
2025-07-11 09:12:55,87,38535,0.0041,1995.97,N/A,N/A
2025-07-11 09:12:55,88,38535,0.0026,1976.82,N/A,N/A
2025-07-11 09:12:55,89,38535,0.0123,1762.36,N/A,N/A
2025-07-11 09:12:55,90,38535,0.0679,1547.60,0.5301,1500.00
2025-07-11 09:12:55,91,38535,0.0679,1586.71,N/A,N/A
2025-07-11 09:12:55,92,38535,0.0705,1581.47,N/A,N/A
2025-07-11 09:12:55,93,38535,0.0729,1577.02,N/A,N/A
2025-07-11 09:12:55,94,38535,0.0714,1578.01,N/A,N/A
2025-07-11 09:12:55,95,38535,0.0731,1575.08,N/A,N/A
2025-07-11 09:12:55,96,38535,0.0724,1574.49,N/A,N/A
2025-07-11 09:12:56,97,38535,0.0719,1573.11,N/A,N/A
2025-07-11 09:12:56,98,38535,0.0718,1570.89,N/A,N/A
2025-07-11 09:12:56,99,38535,0.0721,1567.83,N/A,N/A
2025-07-11 09:12:56,100,38535,0.0727,1563.87,N/A,N/A
2025-07-11 09:12:56,101,38535,0.0785,1539.42,N/A,N/A
2025-07-11 09:12:56,102,38535,0.0845,1512.22,N/A,N/A
2025-07-11 09:12:56,103,38535,0.0877,1496.57,N/A,N/A
2025-07-11 09:12:56,104,38535,0.0806,1514.88,N/A,N/A
2025-07-11 09:12:56,105,38535,0.0679,1547.60,N/A,N/A
2025-07-11 09:12:56,106,38535,0.0679,1501.98,N/A,N/A
2025-07-11 09:12:56,107,38535,0.0863,1460.34,N/A,N/A
2025-07-11 09:12:56,108,38535,0.1040,1426.94,N/A,N/A
2025-07-11 09:12:56,109,38535,0.1116,1427.42,N/A,N/A
2025-07-11 09:12:56,110,38535,0.1253,1408.73,N/A,N/A
2025-07-11 09:12:56,111,38535,0.1290,1418.58,N/A,N/A
2025-07-11 09:12:56,112,38535,0.1306,1431.54,N/A,N/A
2025-07-11 09:12:56,113,38535,0.1303,1447.16,N/A,N/A
2025-07-11 09:12:56,114,38535,0.1281,1465.05,N/A,N/A
2025-07-11 09:12:56,115,38535,0.1242,1484.90,N/A,N/A
2025-07-11 09:12:56,116,38535,0.1107,1525.30,N/A,N/A
2025-07-11 09:12:57,117,38535,0.1260,1479.94,N/A,N/A
2025-07-11 09:12:57,118,38535,0.1159,1512.99,N/A,N/A
2025-07-11 09:12:57,119,38535,0.1871,1401.52,N/A,N/A
2025-07-11 09:12:57,120,38535,0.2591,1314.75,0.5048,1614.39
2025-07-11 09:12:57,121,38535,0.2591,1370.27,N/A,N/A
2025-07-11 09:12:57,122,38535,0.2775,1363.90,N/A,N/A
2025-07-11 09:12:57,123,38535,0.2381,1389.90,N/A,N/A
2025-07-11 09:12:57,124,38535,0.2157,1383.99,N/A,N/A
2025-07-11 09:12:57,125,38535,0.1912,1399.85,N/A,N/A
2025-07-11 09:12:57,126,38535,0.1818,1378.72,N/A,N/A
2025-07-11 09:12:57,127,38535,0.1791,1344.52,N/A,N/A
2025-07-11 09:12:57,128,38535,0.1753,1368.08,N/A,N/A
2025-07-11 09:12:57,129,38535,0.1847,1311.53,N/A,N/A
2025-07-11 09:12:57,130,38535,0.2038,1229.30,N/A,N/A
2025-07-11 09:12:57,131,38535,0.2208,1178.39,N/A,N/A
2025-07-11 09:12:57,132,38535,0.2218,1176.58,N/A,N/A
2025-07-11 09:12:57,133,38535,0.2334,1139.81,N/A,N/A
2025-07-11 09:12:57,134,38535,0.2147,1170.78,N/A,N/A
2025-07-11 09:12:57,135,38535,0.2779,1094.04,0.0049,1956.97
2025-07-11 09:12:57,136,38535,0.2779,1150.63,N/A,N/A
2025-07-11 09:12:57,137,38535,0.2882,1161.64,N/A,N/A
2025-07-11 09:12:57,138,38535,0.3147,1141.13,N/A,N/A
2025-07-11 09:12:57,139,38535,0.3248,1150.39,N/A,N/A
2025-07-11 09:12:57,140,38535,0.3450,1139.61,N/A,N/A
2025-07-11 09:12:57,141,38535,0.3491,1155.50,N/A,N/A
2025-07-11 09:12:57,142,38535,0.3503,1173.72,N/A,N/A
2025-07-11 09:12:57,143,38535,0.3402,1205.88,N/A,N/A
2025-07-11 09:12:57,144,38535,0.3402,1205.88,N/A,N/A
2025-07-11 09:12:57,145,38535,0.3328,1230.71,N/A,N/A
2025-07-11 09:12:57,146,38535,0.3741,1161.59,N/A,N/A
2025-07-11 09:12:57,147,38535,0.3778,1170.53,N/A,N/A
2025-07-11 09:12:57,148,38535,0.4150,1107.60,N/A,N/A
2025-07-11 09:12:57,149,38535,0.3412,1183.65,N/A,N/A
2025-07-11 09:12:57,150,38535,0.2807,1219.66,0.0026,1809.07
2025-07-11 09:12:57,151,38535,0.2807,1009.06,N/A,N/A
2025-07-11 09:12:57,152,38535,0.2780,1007.50,N/A,N/A
2025-07-11 09:12:58,153,38535,0.2804,1004.43,N/A,N/A
2025-07-11 09:12:58,154,38535,0.2792,1004.04,N/A,N/A
2025-07-11 09:12:58,155,38535,0.2810,1002.01,N/A,N/A
2025-07-11 09:12:58,156,38535,0.2805,1000.55,N/A,N/A
2025-07-11 09:12:58,157,38535,0.2803,998.53,N/A,N/A
2025-07-11 09:12:58,158,38535,0.2866,969.41,N/A,N/A
2025-07-11 09:12:58,159,38535,0.2866,969.41,N/A,N/A
2025-07-11 09:12:58,160,38535,0.2874,965.51,N/A,N/A
2025-07-11 09:12:58,161,38535,0.3496,785.18,N/A,N/A
2025-07-11 09:12:58,162,38535,0.3411,802.34,N/A,N/A
2025-07-11 09:12:58,163,38535,0.3530,764.81,N/A,N/A
2025-07-11 09:12:58,164,38535,0.4568,631.49,N/A,N/A
2025-07-11 09:12:58,165,38535,0.5093,628.21,0.4078,835.38
2025-07-11 09:12:58,166,38535,0.5093,1052.00,N/A,N/A
2025-07-11 09:12:58,167,38535,0.4713,1028.92,N/A,N/A
2025-07-11 09:12:58,168,38535,0.4098,1075.01,N/A,N/A
2025-07-11 09:12:58,169,38535,0.3805,1063.25,N/A,N/A
2025-07-11 09:12:58,170,38535,0.3412,1093.00,N/A,N/A
2025-07-11 09:12:58,171,38535,0.3305,1060.15,N/A,N/A
2025-07-11 09:12:58,172,38535,0.3293,1009.96,N/A,N/A
2025-07-11 09:12:58,173,38535,0.3937,771.05,N/A,N/A
2025-07-11 09:12:58,174,38535,0.4056,693.56,N/A,N/A
2025-07-11 09:12:58,175,38535,0.4575,503.28,N/A,N/A
2025-07-11 09:12:58,176,38535,0.4640,487.85,N/A,N/A
2025-07-11 09:12:58,177,38535,0.4416,543.90,N/A,N/A
2025-07-11 09:12:58,178,38535,0.3996,668.79,N/A,N/A
2025-07-11 09:12:58,179,38535,0.4966,557.37,N/A,N/A
2025-07-11 09:12:58,180,38535,0.5406,572.49,0.0002,1909.69
2025-07-11 09:12:58,181,38535,0.5406,989.07,N/A,N/A
2025-07-11 09:12:58,182,38535,0.5042,964.51,N/A,N/A
2025-07-11 09:12:58,183,38535,0.4418,1013.44,N/A,N/A
2025-07-11 09:12:58,184,38535,0.4128,1001.70,N/A,N/A
2025-07-11 09:12:58,185,38535,0.3724,1034.04,N/A,N/A
2025-07-11 09:12:58,186,38535,0.3618,1001.76,N/A,N/A
2025-07-11 09:12:58,187,38535,0.3605,953.12,N/A,N/A
2025-07-11 09:12:58,188,38535,0.4263,718.30,N/A,N/A
2025-07-11 09:12:58,189,38535,0.4360,650.33,N/A,N/A
2025-07-11 09:12:58,190,38535,0.4836,479.72,N/A,N/A
2025-07-11 09:12:58,191,38535,0.4728,490.86,N/A,N/A
2025-07-11 09:12:58,192,38535,0.4545,564.61,N/A,N/A
2025-07-11 09:12:58,193,38535,0.4093,692.93,N/A,N/A
2025-07-11 09:12:59,194,38535,0.4942,607.12,N/A,N/A
2025-07-11 09:12:59,195,38535,0.5305,630.41,0.0012,1905.31
2025-07-11 09:12:59,196,38535,0.5305,1016.44,N/A,N/A
2025-07-11 09:12:59,197,38535,0.5434,1083.36,N/A,N/A
2025-07-11 09:12:59,198,38535,0.4825,1123.51,N/A,N/A
2025-07-11 09:12:59,199,38535,0.4502,1122.67,N/A,N/A
2025-07-11 09:12:59,200,38535,0.4098,1150.32,N/A,N/A
2025-07-11 09:12:59,201,38535,0.3942,1136.52,N/A,N/A
2025-07-11 09:12:59,202,38535,0.3840,1201.83,N/A,N/A
2025-07-11 09:12:59,203,38535,0.3471,1299.44,N/A,N/A
2025-07-11 09:12:59,204,38535,0.3410,1290.63,N/A,N/A
2025-07-11 09:12:59,205,38535,0.3195,1348.45,N/A,N/A
2025-07-11 09:12:59,206,38535,0.3209,1349.37,N/A,N/A
2025-07-11 09:12:59,207,38535,0.3189,1354.13,N/A,N/A
2025-07-11 09:12:59,208,38535,0.3262,1344.77,N/A,N/A
2025-07-11 09:12:59,209,38535,0.3747,1310.09,N/A,N/A
2025-07-11 09:12:59,210,38535,0.3506,1320.99,0.0062,1974.32
2025-07-11 09:12:59,211,38535,0.3506,1545.05,N/A,N/A
2025-07-11 09:12:59,212,38535,0.3327,1523.71,N/A,N/A
2025-07-11 09:12:59,213,38535,0.2917,1544.31,N/A,N/A
2025-07-11 09:12:59,214,38535,0.2640,1552.20,N/A,N/A
2025-07-11 09:12:59,215,38535,0.2373,1566.88,N/A,N/A
2025-07-11 09:12:59,216,38535,0.2210,1569.48,N/A,N/A
2025-07-11 09:12:59,217,38535,0.2227,1543.47,N/A,N/A
2025-07-11 09:12:59,218,38535,0.2482,1475.22,N/A,N/A
2025-07-11 09:12:59,219,38535,0.2396,1475.10,N/A,N/A
2025-07-11 09:12:59,220,38535,0.2625,1417.11,N/A,N/A
2025-07-11 09:12:59,221,38535,0.2618,1421.42,N/A,N/A
2025-07-11 09:12:59,222,38535,0.2804,1376.04,N/A,N/A
2025-07-11 09:12:59,223,38535,0.2843,1371.67,N/A,N/A
2025-07-11 09:12:59,224,38535,0.3279,1341.92,N/A,N/A
2025-07-11 09:12:59,225,38535,0.3658,1322.43,0.0022,1898.00
2025-07-11 09:12:59,226,38535,0.3658,1544.87,N/A,N/A
2025-07-11 09:12:59,227,38535,0.3480,1523.97,N/A,N/A
2025-07-11 09:12:59,228,38535,0.3054,1545.17,N/A,N/A
2025-07-11 09:12:59,229,38535,0.2767,1553.71,N/A,N/A
2025-07-11 09:12:59,230,38535,0.2488,1568.92,N/A,N/A
2025-07-11 09:12:59,231,38535,0.2316,1572.29,N/A,N/A
2025-07-11 09:12:59,232,38535,0.2329,1548.09,N/A,N/A
2025-07-11 09:12:59,233,38535,0.2579,1484.33,N/A,N/A
2025-07-11 09:12:59,234,38535,0.2480,1486.05,N/A,N/A
2025-07-11 09:12:59,235,38535,0.2691,1434.38,N/A,N/A
2025-07-11 09:12:59,236,38535,0.2762,1409.78,N/A,N/A
2025-07-11 09:12:59,237,38535,0.2939,1367.01,N/A,N/A
2025-07-11 09:12:59,238,38535,0.2900,1367.60,N/A,N/A
2025-07-11 09:12:59,239,38535,0.3306,1340.30,N/A,N/A
2025-07-11 09:13:00,240,38535,0.3658,1322.43,N/A,N/A
2025-07-11 09:13:00,241,38535,0.3658,1531.78,N/A,N/A
2025-07-11 09:13:00,242,38535,0.3493,1511.62,N/A,N/A
2025-07-11 09:13:00,243,38535,0.3093,1532.29,N/A,N/A
2025-07-11 09:13:00,244,38535,0.2821,1540.65,N/A,N/A
2025-07-11 09:13:00,245,38535,0.2555,1555.56,N/A,N/A
2025-07-11 09:13:00,246,38535,0.2391,1558.88,N/A,N/A
2025-07-11 09:13:00,247,38535,0.2406,1535.20,N/A,N/A
2025-07-11 09:13:00,248,38535,0.2649,1473.58,N/A,N/A
2025-07-11 09:13:00,249,38535,0.2554,1475.33,N/A,N/A
2025-07-11 09:13:00,250,38535,0.2756,1426.25,N/A,N/A
2025-07-11 09:13:00,251,38535,0.2822,1403.21,N/A,N/A
2025-07-11 09:13:00,252,38535,0.2619,1448.01,N/A,N/A
2025-07-11 09:13:00,253,38535,0.2585,1448.16,N/A,N/A
2025-07-11 09:13:00,254,38535,0.2937,1423.88,N/A,N/A
2025-07-11 09:13:00,255,38535,0.3247,1406.80,0.0012,1905.31
2025-07-11 09:13:00,256,38535,0.3247,1368.73,N/A,N/A
2025-07-11 09:13:00,257,38535,0.3371,1406.56,N/A,N/A
2025-07-11 09:13:00,258,38535,0.4037,1371.65,N/A,N/A
2025-07-11 09:13:00,259,38535,0.4489,1366.78,N/A,N/A
2025-07-11 09:13:00,260,38535,0.5156,1340.34,N/A,N/A
2025-07-11 09:13:00,261,38535,0.5539,1344.82,N/A,N/A
2025-07-11 09:13:00,262,38535,0.5377,1396.55,N/A,N/A
2025-07-11 09:13:00,263,38535,0.4943,1463.95,N/A,N/A
2025-07-11 09:13:00,264,38535,0.5200,1468.80,N/A,N/A
2025-07-11 09:13:00,265,38535,0.4924,1512.97,N/A,N/A
2025-07-11 09:13:00,266,38535,0.4852,1507.77,N/A,N/A
2025-07-11 09:13:00,267,38535,0.4805,1514.24,N/A,N/A
2025-07-11 09:13:00,268,38535,0.4874,1513.62,N/A,N/A
2025-07-11 09:13:00,269,38535,0.5111,1506.66,N/A,N/A
2025-07-11 09:13:00,270,38535,0.5310,1502.20,0.6785,2239.59
2025-07-11 09:13:00,271,38535,0.5310,1465.91,N/A,N/A
2025-07-11 09:13:00,272,38535,0.5354,1498.62,N/A,N/A
2025-07-11 09:13:00,273,38535,0.5698,1496.39,N/A,N/A
2025-07-11 09:13:00,274,38535,0.5901,1502.50,N/A,N/A
2025-07-11 09:13:00,275,38535,0.6186,1503.79,N/A,N/A
2025-07-11 09:13:00,276,38535,0.6322,1512.85,N/A,N/A
2025-07-11 09:13:00,277,38535,0.6239,1531.75,N/A,N/A
2025-07-11 09:13:00,278,38535,0.5858,1574.22,N/A,N/A
2025-07-11 09:13:00,279,38535,0.5889,1577.00,N/A,N/A
2025-07-11 09:13:00,280,38535,0.5605,1609.51,N/A,N/A
2025-07-11 09:13:00,281,38535,0.5738,1621.02,N/A,N/A
2025-07-11 09:13:00,282,38535,0.5602,1636.66,N/A,N/A
2025-07-11 09:13:00,283,38535,0.5660,1638.38,N/A,N/A
2025-07-11 09:13:00,284,38535,0.5817,1633.87,N/A,N/A
2025-07-11 09:13:01,285,38535,0.5949,1630.45,0.6974,2267.47
2025-07-11 09:13:01,286,38535,0.5949,1788.44,N/A,N/A
2025-07-11 09:13:01,287,38535,0.5855,1773.75,N/A,N/A
2025-07-11 09:13:01,288,38535,0.5555,1768.30,N/A,N/A
2025-07-11 09:13:01,289,38535,0.5602,1770.63,N/A,N/A
2025-07-11 09:13:01,290,38535,0.5673,1773.14,N/A,N/A
2025-07-11 09:13:01,291,38535,0.5701,1775.74,N/A,N/A
2025-07-11 09:13:01,292,38535,0.5692,1777.53,N/A,N/A
2025-07-11 09:13:01,293,38535,0.5692,1777.53,N/A,N/A
2025-07-11 09:13:01,294,38535,0.5715,1780.66,N/A,N/A
2025-07-11 09:13:01,295,38535,0.5694,1782.20,N/A,N/A
2025-07-11 09:13:01,296,38535,0.5650,1773.64,N/A,N/A
2025-07-11 09:13:01,297,38535,0.5621,1776.03,N/A,N/A
2025-07-11 09:13:01,298,38535,0.5655,1779.45,N/A,N/A
2025-07-11 09:13:01,299,38535,0.5491,1785.44,N/A,N/A
2025-07-11 09:13:01,300,38535,0.5341,1791.19,0.1160,1416.67
2025-07-11 09:13:01,301,38535,0.5341,1575.40,N/A,N/A
2025-07-11 09:13:01,302,38535,0.5185,1563.36,N/A,N/A
2025-07-11 09:13:01,303,38535,0.4877,1568.31,N/A,N/A
2025-07-11 09:13:01,304,38535,0.4693,1564.26,N/A,N/A
2025-07-11 09:13:01,305,38535,0.4504,1563.51,N/A,N/A
2025-07-11 09:13:01,306,38535,0.4398,1557.13,N/A,N/A
2025-07-11 09:13:01,307,38535,0.4445,1537.71,N/A,N/A
2025-07-11 09:13:01,308,38535,0.4712,1498.32,N/A,N/A
2025-07-11 09:13:01,309,38535,0.4656,1491.98,N/A,N/A
2025-07-11 09:13:01,310,38535,0.4910,1456.33,N/A,N/A
2025-07-11 09:13:01,311,38535,0.4848,1453.31,N/A,N/A
2025-07-11 09:13:01,312,38535,0.4812,1458.15,N/A,N/A
2025-07-11 09:13:01,313,38535,0.4759,1456.31,N/A,N/A
2025-07-11 09:13:01,314,38535,0.4930,1451.85,N/A,N/A
2025-07-11 09:13:01,315,38535,0.5078,1448.99,0.0012,2108.69
2025-07-11 09:13:01,316,38535,0.5078,1596.49,N/A,N/A
2025-07-11 09:13:01,317,38535,0.5099,1598.50,N/A,N/A
2025-07-11 09:13:01,318,38535,0.4815,1602.08,N/A,N/A
2025-07-11 09:13:01,319,38535,0.4640,1598.46,N/A,N/A
2025-07-11 09:13:01,320,38535,0.4463,1597.46,N/A,N/A
2025-07-11 09:13:01,321,38535,0.4489,1599.70,N/A,N/A
2025-07-11 09:13:01,322,38535,0.4515,1584.20,N/A,N/A
2025-07-11 09:13:01,323,38535,0.4729,1553.89,N/A,N/A
2025-07-11 09:13:01,324,38535,0.4668,1548.57,N/A,N/A
2025-07-11 09:13:01,325,38535,0.4867,1521.67,N/A,N/A
2025-07-11 09:13:01,326,38535,0.4805,1518.80,N/A,N/A
2025-07-11 09:13:01,327,38535,0.5067,1487.31,N/A,N/A
2025-07-11 09:13:01,328,38535,0.5010,1485.47,N/A,N/A
2025-07-11 09:13:02,329,38535,0.5167,1481.39,N/A,N/A
2025-07-11 09:13:02,330,38535,0.5303,1478.66,0.1082,2014.67
2025-07-11 09:13:02,331,38535,0.5303,1276.69,N/A,N/A
2025-07-11 09:13:02,332,38535,0.5206,1259.78,N/A,N/A
2025-07-11 09:13:02,333,38535,0.4931,1274.98,N/A,N/A
2025-07-11 09:13:02,334,38535,0.4760,1276.95,N/A,N/A
2025-07-11 09:13:02,335,38535,0.4586,1283.05,N/A,N/A
2025-07-11 09:13:02,336,38535,0.4526,1273.83,N/A,N/A
2025-07-11 09:13:02,337,38535,0.4552,1253.37,N/A,N/A
2025-07-11 09:13:02,338,38535,0.4757,1206.53,N/A,N/A
2025-07-11 09:13:02,339,38535,0.4699,1204.52,N/A,N/A
2025-07-11 09:13:02,340,38535,0.4889,1164.80,N/A,N/A
2025-07-11 09:13:02,341,38535,0.4829,1166.82,N/A,N/A
2025-07-11 09:13:02,342,38535,0.5079,1120.07,N/A,N/A
2025-07-11 09:13:02,343,38535,0.5024,1123.68,N/A,N/A
2025-07-11 09:13:02,344,38535,0.5174,1121.46,N/A,N/A
2025-07-11 09:13:02,345,38535,0.5303,1121.33,N/A,N/A
2025-07-11 09:13:02,346,38535,0.5303,927.77,N/A,N/A
2025-07-11 09:13:02,347,38535,0.5360,967.68,N/A,N/A
2025-07-11 09:13:02,348,38535,0.5890,929.99,N/A,N/A
2025-07-11 09:13:02,349,38535,0.6152,932.37,N/A,N/A
2025-07-11 09:13:02,350,38535,0.6490,921.44,N/A,N/A
2025-07-11 09:13:02,351,38535,0.6547,947.06,N/A,N/A
2025-07-11 09:13:02,352,38535,0.6547,928.53,N/A,N/A
2025-07-11 09:13:02,353,38535,0.6750,879.69,N/A,N/A
2025-07-11 09:13:02,354,38535,0.6643,884.61,N/A,N/A
2025-07-11 09:13:02,355,38535,0.6811,847.13,N/A,N/A
2025-07-11 09:13:02,356,38535,0.6702,856.73,N/A,N/A
2025-07-11 09:13:02,357,38535,0.6922,813.69,N/A,N/A
2025-07-11 09:13:02,358,38535,0.6820,824.85,N/A,N/A
2025-07-11 09:13:02,359,38535,0.6932,829.12,N/A,N/A
2025-07-11 09:13:02,360,38535,0.7025,835.05,0.3607,1300.00
2025-07-11 09:13:02,361,38535,0.7025,1000.98,N/A,N/A
2025-07-11 09:13:02,362,38535,0.6950,1050.19,N/A,N/A
2025-07-11 09:13:02,363,38535,0.7339,1044.90,N/A,N/A
2025-07-11 09:13:02,364,38535,0.7462,1066.11,N/A,N/A
2025-07-11 09:13:02,365,38535,0.7644,1078.45,N/A,N/A
2025-07-11 09:13:02,366,38535,0.7631,1061.76,N/A,N/A
2025-07-11 09:13:02,367,38535,0.7595,1050.32,N/A,N/A
2025-07-11 09:13:02,368,38535,0.7737,1018.71,N/A,N/A
2025-07-11 09:13:02,369,38535,0.7611,1023.31,N/A,N/A
2025-07-11 09:13:02,370,38535,0.7722,999.93,N/A,N/A
2025-07-11 09:13:02,371,38535,0.7599,1007.41,N/A,N/A
2025-07-11 09:13:02,372,38535,0.7754,980.83,N/A,N/A
2025-07-11 09:13:02,373,38535,0.7642,989.09,N/A,N/A
2025-07-11 09:13:03,374,38535,0.7735,991.61,N/A,N/A
2025-07-11 09:13:03,375,38535,0.7813,995.25,0.3038,2177.60
2025-07-11 09:13:03,376,38535,0.7813,1146.18,N/A,N/A
2025-07-11 09:13:03,377,38535,0.7903,1109.70,N/A,N/A
2025-07-11 09:13:03,378,38535,0.7730,1106.90,N/A,N/A
2025-07-11 09:13:03,379,38535,0.7702,1088.47,N/A,N/A
2025-07-11 09:13:03,380,38535,0.7653,1074.89,N/A,N/A
2025-07-11 09:13:03,381,38535,0.7641,1058.84,N/A,N/A
2025-07-11 09:13:03,382,38535,0.7606,1047.85,N/A,N/A
2025-07-11 09:13:03,383,38535,0.7742,1017.54,N/A,N/A
2025-07-11 09:13:03,384,38535,0.7621,1021.96,N/A,N/A
2025-07-11 09:13:03,385,38535,0.7727,999.60,N/A,N/A
2025-07-11 09:13:03,386,38535,0.7609,1006.77,N/A,N/A
2025-07-11 09:13:03,387,38535,0.7757,981.38,N/A,N/A
